encryptedHexCardNo,dateTimeTransaction,merchantCategoryCode,transactionAmount,latitude,longitude,cardBalance,is_fraud
4430880000000000.0,13-10-2020 19:50,fraud_Bode-Schuster,27.85,39.3199,-106.6596,34596.13,0
180049000000000.0,07-11-2020 01:33,"fraud_Reichert, Huels and Hoppe",81.1,46.4959,-90.4383,25019.74,0
4952580000000000.0,12-07-2020 16:27,fraud_Yost-Rogahn,10.97,41.2639,-80.8164,8729.79,0
3526830000000000.0,24-12-2020 19:35,fraud_Abbott-Rogahn,24.58,44.2529,-85.017,4716.81,0
4060580000000000.0,31-07-2020 01:30,"fraud_Eichmann, Bogan and Rodriguez",65.43,39.2136,-95.4404,36650.52,0
4.86131e+18,29-12-2020 23:05,"fraud_Mueller, Gerhold and Mueller",13.64,30.2385,-90.8435,4883.55,0
6506980000000000.0,28-12-2020 18:23,fraud_Kris-Padberg,162.9,33.431,-93.8765,33798.96,0
4839040000000000.0,16-09-2020 23:08,"fraud_Kihn, Abernathy and Douglas",117.57,41.1826,-92.3097,23781.37,0
5540640000000000.0,01-09-2020 15:21,fraud_Grimes LLC,16.63,42.6911,-71.1605,16649.28,0
4935860000000000.0,30-11-2020 18:57,fraud_Larkin Ltd,49.89,32.8088,-83.174,34104.09,0
501803000000.0,26-09-2020 16:30,fraud_Kuphal-Toy,15.54,41.5403,-122.9366,15920.82,0
346208000000000.0,08-09-2020 21:01,fraud_Brown Inc,69.88,40.7105,-74.0163,47460.93,0
4482430000000000.0,10-09-2020 12:51,fraud_Erdman-Ebert,1.97,38.8265,-82.1364,14592.91,0
3560700000000000.0,04-12-2020 18:18,fraud_Daugherty-Thompson,32.56,33.7163,-116.3381,40858.02,0
4.12873e+18,25-06-2020 18:52,fraud_Dibbert and Sons,6.7,31.3833,-95.0619,45200.31,0
6011980000000000.0,25-12-2020 07:21,"fraud_Okuneva, Schneider and Rau",811.05,39.0305,-76.5515,49802.99,0
6011440000000000.0,20-09-2020 19:20,fraud_Breitenberg LLC,149.27,34.2853,-91.3336,25204.01,0
30328400000000.0,06-07-2020 15:21,"fraud_Runte, Green and Emard",157.0,40.029,-93.1607,15720.26,0
4067140000000000.0,03-08-2020 18:24,fraud_Osinski Inc,139.91,33.9315,-87.6194,19455.55,0
630485000000.0,26-12-2020 06:31,fraud_Koepp-Parker,86.87,36.4992,-120.0936,3242.27,0
180011000000000.0,14-12-2020 03:07,fraud_Kuhic LLC,94.66,41.2153,-90.9879,48474.15,0
30273000000000.0,10-09-2020 21:24,fraud_Watsica LLC,4.07,35.5762,-91.4539,25757.94,0
6011380000000000.0,28-09-2020 21:40,fraud_Douglas-White,16.31,41.6423,-104.1974,7624.21,0
4822370000000000.0,11-11-2020 20:29,"fraud_Wuckert, Wintheiser and Friesen",12.24,28.0758,-81.5929,45810.66,0
6011330000000000.0,26-08-2020 02:26,"fraud_Tromp, Kerluke and Glover",45.46,36.0557,-96.0602,39871.88,0
2719500000000000.0,06-12-2020 19:43,fraud_Wuckert-Goldner,131.6,44.6723,-103.8396,38264.42,0
3595110000000000.0,26-12-2020 22:01,fraud_Ratke and Sons,53.89,36.0434,-90.2907,48483.72,0
36913600000000.0,11-08-2020 23:41,fraud_Feil-Morar,33.24,43.6498,-116.4306,32081.12,0
4393520000000.0,12-08-2020 03:25,"fraud_Jenkins, Hauck and Friesen",65.0,39.3391,-95.0999,42506.48,0
213103000000000.0,03-08-2020 11:55,fraud_Conroy-Cruickshank,63.15,43.7857,-124.1437,41831.28,0
213157000000000.0,08-08-2020 22:12,fraud_Bauch-Blanda,92.47,34.1556,-118.2322,26054.92,0
2233880000000000.0,06-11-2020 14:58,"fraud_Turner, Ziemann and Lehner",61.35,33.357,-89.0473,38924.88,0
676102000000.0,29-08-2020 22:18,fraud_Bode-Schuster,33.55,38.4549,-122.2564,17112.6,0
3589260000000000.0,31-12-2020 17:22,fraud_Cormier LLC,219.01,39.6991,-78.1762,16862.57,0
6011110000000000.0,03-09-2020 12:11,fraud_O'Keefe-Wisoky,100.38,34.2651,-77.867,43276.38,0
3518230000000000.0,17-08-2020 15:54,fraud_Fisher Inc,7.9,33.6372,-96.6184,24805.8,0
344342000000000.0,07-12-2020 20:01,fraud_Goyette-Gerhold,87.24,31.3826,-81.4312,7032.94,0
4.76943e+18,18-08-2020 09:57,fraud_Halvorson Group,1.08,40.5553,-77.4001,39136.47,0
4.40001e+18,08-09-2020 22:04,fraud_Cummerata-Hilpert,150.61,41.4972,-98.7858,6437.18,0
3552580000000000.0,04-07-2020 17:28,"fraud_O'Connell, Botsford and Hand",147.3,35.1959,-83.8228,44197.34,0
4191110000000000.0,13-07-2020 16:14,"fraud_Towne, Greenholt and Koepp",34.47,39.6251,-82.7552,50037.09,0
3579200000000000.0,20-09-2020 21:49,fraud_White and Sons,74.82,44.9437,-91.0294,13123.29,0
3560730000000000.0,28-08-2020 02:05,"fraud_Douglas, Schneider and Turner",3.34,31.8599,-102.7413,29642.05,0
3506590000000000.0,09-11-2020 06:23,"fraud_Streich, Hansen and Veum",58.16,38.577,-90.5255,29124.14,0
213157000000000.0,15-12-2020 21:32,fraud_Gulgowski LLC,63.13,34.1556,-118.2322,16186.62,0
4294930000000.0,25-10-2020 02:47,"fraud_Schumm, Bauch and Ondricka",135.89,37.3696,-80.1284,37543.28,0
2274910000000000.0,14-09-2020 20:50,fraud_Shields-Wunsch,326.16,39.5102,-104.7216,17576.18,0
3525590000000000.0,11-08-2020 22:33,fraud_Runte-Mohr,3.36,36.0424,-79.3242,31531.21,0
377550000000000.0,25-08-2020 14:32,"fraud_Runte, Green and Emard",1.42,44.0948,-70.239,23688.93,0
2657850000000000.0,07-12-2020 05:09,fraud_Kihn Inc,82.52,42.3749,-83.1087,25227.86,0
3596220000000000.0,18-07-2020 13:42,fraud_Jaskolski-Vandervort,8.85,40.8626,-91.9534,23464.53,0
4.71083e+18,31-12-2020 15:46,fraud_Gaylord-Powlowski,25.47,48.8328,-108.3961,17248.72,0
676327000000.0,05-08-2020 19:43,"fraud_Konopelski, Schneider and Hartmann",77.58,42.1782,-83.2461,16398.16,0
2288810000000000.0,21-08-2020 21:56,"fraud_Heathcote, Yost and Kertzmann",32.29,40.8265,-73.9383,10251.03,0
213181000000000.0,13-11-2020 21:15,"fraud_Windler, Goodwin and Kovacek",5.99,40.507,-123.9743,10472.96,0
3558650000000000.0,22-06-2020 01:24,fraud_Dickinson-Rempel,5.54,32.6205,-94.2,28212.76,0
3585740000000000.0,21-12-2020 15:35,fraud_Kub-Heaney,82.06,34.2956,-99.7494,49949.55,0
4561370000000000.0,01-12-2020 17:37,fraud_Crona and Sons,6.06,34.9906,-81.8327,9480.07,0
4451950000000000.0,09-11-2020 20:58,fraud_Zboncak Ltd,63.73,34.5444,-102.1069,25284.01,0
3575790000000000.0,19-09-2020 21:41,"fraud_Daugherty, Pouros and Beahan",4.45,38.7897,-93.8702,43784.2,0
343464000000000.0,31-08-2020 05:22,"fraud_Schaefer, Fay and Hilll",32.79,35.8072,-78.0892,18741.87,0
30501600000000.0,04-11-2020 02:48,fraud_Bogisich Inc,92.76,32.6786,-81.2455,48782.28,0
6011500000000000.0,19-07-2020 19:05,fraud_Jast-McDermott,67.87,32.5104,-86.8138,35747.76,0
346244000000000.0,22-06-2020 13:51,fraud_Lemke and Sons,7.08,39.8974,-82.4071,3026.59,0
4173950000000000.0,28-09-2020 07:59,fraud_Cummerata-Jones,49.45,40.333,-73.9809,3720.94,0
2512310000000000.0,03-10-2020 03:16,"fraud_Hermiston, Russel and Price",36.11,42.5164,-82.9832,3128.18,0
30030400000000.0,14-12-2020 19:24,fraud_Jacobi Inc,71.83,30.2816,-99.241,16801.86,0
30427000000000.0,08-08-2020 17:45,"fraud_Crist, Jakubowski and Littel",48.77,42.377,-83.0796,20852.78,0
4348790000000000.0,29-06-2020 21:34,fraud_Waters-Cruickshank,73.84,45.203,-88.9983,47100.65,0
36153900000000.0,26-07-2020 11:32,fraud_McDermott-Weimann,89.0,28.1762,-81.9591,44105.26,0
213158000000000.0,14-09-2020 12:44,fraud_Ruecker-Mayert,151.56,41.606,-109.23,7501.36,0
3589260000000000.0,24-07-2020 22:46,fraud_Howe Ltd,6.19,39.6991,-78.1762,19511.5,0
4607070000000000.0,10-12-2020 17:43,fraud_Abernathy and Sons,32.51,35.8985,-97.2607,4505.49,0
342952000000000.0,16-08-2020 17:32,"fraud_Nitzsche, Kessler and Wolff",4.03,42.0158,-73.2913,10357.03,0
3564840000000000.0,31-12-2020 10:51,"fraud_Raynor, Reinger and Hagenes",55.62,38.046,-122.1866,15639.65,0
6564460000000000.0,08-12-2020 14:11,fraud_Johns Inc,13.54,42.5545,-90.3508,14628.13,0
342360000000000.0,10-08-2020 21:34,fraud_Satterfield-Lowe,3.71,42.7045,-74.3648,33290.76,0
30143700000000.0,15-11-2020 03:55,fraud_Parisian and Sons,67.99,48.6669,-96.5969,10714.75,0
3575790000000000.0,02-12-2020 20:34,fraud_Ernser-Lynch,5.8,38.7897,-93.8702,5709.14,0
4260000000000.0,20-12-2020 17:07,fraud_Schoen-Quigley,21.35,38.1485,-98.6408,31022.4,0
343473000000000.0,12-12-2020 19:25,fraud_Fadel-Hilpert,95.56,43.6849,-71.2551,14269.9,0
4427810000000.0,18-10-2020 21:22,"fraud_Monahan, Bogisich and Ledner",228.56,33.3305,-105.6933,22668.82,0
213148000000000.0,22-09-2020 06:54,fraud_Bahringer-Larson,46.85,27.9551,-82.2966,22707.74,0
36721400000000.0,22-10-2020 20:14,"fraud_Yost, Schamberger and Windler",71.54,42.4999,-74.6117,34432.95,0
630469000000.0,09-11-2020 02:09,fraud_Howe Ltd,21.18,45.671,-121.8686,33943.2,0
371226000000000.0,10-08-2020 18:28,fraud_O'Connell-Ullrich,25.01,38.9311,-89.2463,44872.12,0
2231190000000000.0,20-11-2020 13:14,fraud_Fadel-Hilpert,1.28,32.0913,-83.7922,16947.95,0
3567700000000000.0,28-12-2020 15:11,fraud_Connelly-Carter,100.56,42.247,-73.7552,3552.07,0
3591920000000000.0,18-10-2020 00:13,fraud_Kling Inc,89.21,28.5697,-80.8191,41520.69,0
4079770000000.0,16-10-2020 09:26,fraud_Miller-Hauck,143.52,44.6255,-116.4493,33433.73,0
6011250000000000.0,12-07-2020 18:07,fraud_Lynch Ltd,136.79,42.9782,-96.0173,11055.47,0
4951650000000000.0,25-10-2020 20:58,fraud_Little Ltd,61.92,37.9943,-88.9417,33306.21,0
30030400000000.0,14-09-2020 18:24,fraud_Grimes LLC,76.99,30.2816,-99.241,32242.15,0
3567700000000000.0,19-10-2020 01:51,"fraud_Robel, Cummerata and Prosacco",73.1,42.247,-73.7552,36329.36,0
3568260000000000.0,06-07-2020 21:44,fraud_Turcotte-Halvorson,4.17,41.2249,-85.0301,36199.33,0
6592240000000000.0,14-07-2020 23:53,"fraud_Langworth, Boehm and Gulgowski",3.63,32.3374,-86.2715,40607.75,0
6011110000000000.0,05-07-2020 12:06,fraud_Abbott-Rogahn,226.87,34.2651,-77.867,4878.53,0
30238800000000.0,20-08-2020 17:34,"fraud_Romaguera, Wehner and Tromp",3.86,30.592,-97.2893,46682.75,0
3559680000000000.0,21-12-2020 19:49,"fraud_Schneider, Hayes and Nikolaus",15.37,43.7893,-75.4156,27175.71,0
630452000000.0,21-10-2020 13:10,fraud_Champlin and Sons,58.46,46.3535,-86.6345,47273.69,0
4.40001e+18,08-10-2020 12:28,fraud_Erdman-Ebert,3.77,41.4972,-98.7858,44367.05,0
30235000000000.0,14-11-2020 09:19,"fraud_Stokes, Christiansen and Sipes",44.32,43.9446,-88.0911,2084.14,0
4393520000000.0,22-12-2020 03:19,"fraud_Nienow, Ankunding and Collier",26.17,39.3391,-95.0999,34351.67,0
3586010000000000.0,06-12-2020 17:37,"fraud_Altenwerth, Cartwright and Koss",17.2,47.4974,-122.0107,21879.48,0
4451950000000000.0,18-07-2020 21:16,fraud_Corwin-Romaguera,436.89,34.5444,-102.1069,47315.38,0
3527540000000000.0,21-09-2020 12:46,fraud_Metz-Boehm,6.52,32.9413,-81.1807,31186.6,0
6592860000000000.0,29-06-2020 12:55,fraud_Ernser-Feest,63.4,42.8112,-78.4481,24155.58,0
374238000000000.0,09-08-2020 21:50,fraud_Friesen Ltd,199.88,45.0838,-120.6649,26280.08,0
30248900000000.0,28-07-2020 15:18,"fraud_Brown, Homenick and Lesch",1.83,32.1482,-99.1872,11944.22,0
5127410000000000.0,03-12-2020 05:31,fraud_Spinka-Welch,46.94,38.9367,-76.994,23924.88,0
4538570000000.0,24-08-2020 07:33,fraud_Balistreri-Nader,1.34,40.817,-74.0,13768.17,0
342320000000000.0,20-09-2020 05:40,"fraud_Zboncak, Rowe and Murazik",93.75,42.1852,-74.6178,38508.47,0
180011000000000.0,02-12-2020 00:24,"fraud_Towne, Greenholt and Koepp",98.16,41.2153,-90.9879,4393.81,0
60416207185.0,11-08-2020 22:44,fraud_Bahringer-Streich,154.49,43.0048,-108.8964,24101.47,0
4149240000000000.0,08-08-2020 17:15,"fraud_Parker, Nolan and Trantow",76.37,40.1008,-80.0652,26523.95,0
3545110000000000.0,24-08-2020 22:59,fraud_Kilback Group,5.68,33.4783,-90.5142,6602.17,0
371284000000000.0,20-12-2020 14:55,fraud_Altenwerth-Kilback,64.64,33.5466,-101.8871,48631.25,0
6011370000000000.0,14-09-2020 05:20,fraud_Bogisich Inc,218.71,41.2419,-81.7453,17309.56,0
4.81084e+18,25-06-2020 23:33,fraud_Hackett Group,1.67,36.7651,-94.0492,3307.72,0
180036000000000.0,20-07-2020 01:30,fraud_Cole PLC,68.11,42.9207,-91.0685,30864.49,0
4.5031e+18,06-11-2020 22:00,fraud_Kuhic LLC,29.3,27.9865,-82.0139,45983.04,0
213175000000000.0,19-09-2020 04:32,fraud_Kling Inc,77.34,33.0771,-99.959,27005.29,0
3501510000000000.0,13-12-2020 09:53,fraud_Dicki Ltd,43.21,26.1184,-81.7361,3445.03,0
4302480000000000.0,05-07-2020 21:48,fraud_Skiles LLC,34.99,43.2326,-86.2492,11542.21,0
4.06309e+18,27-09-2020 05:14,fraud_Murray-Smitham,131.21,41.71,-111.9817,34759.33,0
30404300000000.0,12-07-2020 19:15,fraud_Little Ltd,57.48,43.0498,-78.851,39011.47,0
38947700000000.0,08-12-2020 09:44,fraud_Cummings LLC,64.86,39.3543,-82.503,36145.57,0
6011500000000000.0,14-11-2020 14:53,fraud_Friesen-Ortiz,35.49,32.5104,-86.8138,22191.16,0
4908850000000000.0,01-07-2020 07:32,fraud_Williamson LLC,3.93,32.2779,-97.2351,24293.58,0
4048510000000000.0,19-12-2020 15:33,"fraud_Towne, Greenholt and Koepp",8.13,41.366,-98.0054,13322.38,0
6011720000000000.0,24-08-2020 23:45,fraud_Kozey-Kuhlman,172.35,46.1966,-118.9017,28941.5,0
581508000000.0,25-12-2020 17:37,fraud_Schmidt-Larkin,83.76,32.2819,-98.5673,18913.53,0
4500000000000.0,19-07-2020 21:44,fraud_Deckow-Dare,106.13,38.2833,-75.8465,19488.0,0
180017000000000.0,06-07-2020 09:58,fraud_Abbott-Rogahn,13.84,42.6853,-73.8253,40027.59,0
4.12873e+18,13-10-2020 01:56,fraud_Kris-Padberg,7.47,31.3833,-95.0619,26806.53,0
6011350000000000.0,22-12-2020 04:32,"fraud_Goldner, Kovacek and Abbott",78.03,33.4629,-86.7904,13597.51,0
4873780000000000.0,24-07-2020 13:29,fraud_White and Sons,90.65,48.4786,-122.3345,10115.69,0
4.90663e+18,06-07-2020 17:09,"fraud_Hagenes, Hermann and Stroman",8.1,24.6557,-81.3824,44516.96,0
30042400000000.0,23-12-2020 19:49,fraud_Kuhn LLC,3.75,40.9051,-73.3309,16374.83,0
30026800000000.0,11-10-2020 02:04,fraud_Block Group,32.67,32.9013,-91.0286,6815.32,0
2222000000000000.0,29-12-2020 19:20,"fraud_Bernhard, Grant and Langworth",1.45,38.9318,-89.9618,33678.99,0
4.90663e+18,17-08-2020 15:29,"fraud_Reichert, Rowe and Mraz",5.65,24.6557,-81.3824,32618.89,0
4.50254e+18,20-08-2020 01:29,fraud_Runolfsson and Sons,126.86,36.2201,-91.6421,1531.54,0
4859530000000000.0,30-12-2020 23:23,fraud_Gulgowski LLC,28.82,42.0716,-75.0152,18947.52,0
4904680000000000.0,17-12-2020 22:36,fraud_Heaney-Marquardt,120.2,41.8467,-74.1038,15969.83,0
213158000000000.0,13-10-2020 20:17,"fraud_Lubowitz, Terry and Stracke",38.18,41.606,-109.23,24007.08,0
5501080000000000.0,01-12-2020 04:25,fraud_Wolf Inc,76.31,41.1464,-81.5107,34152.15,0
3551220000000000.0,20-07-2020 19:51,fraud_Leffler-Goldner,2.11,44.232,-74.4905,43109.94,0
4509140000000000.0,08-10-2020 09:10,"fraud_Streich, Hansen and Veum",62.92,31.6489,-82.1982,25743.35,0
30560600000000.0,09-08-2020 00:34,fraud_Berge LLC,28.86,40.4931,-91.8912,38817.45,0
3501510000000000.0,25-08-2020 18:49,fraud_Schumm PLC,5.58,26.1184,-81.7361,41263.52,0
4.51283e+18,01-08-2020 19:06,fraud_Cartwright PLC,114.37,39.8936,-79.7856,16844.99,0
4119760000000000.0,26-07-2020 15:13,fraud_Kub-Heaney,38.62,40.7152,-89.2706,16908.82,0
2229380000000000.0,25-09-2020 12:55,fraud_Gaylord-Powlowski,74.41,43.4987,-90.2796,28297.35,0
346244000000000.0,29-06-2020 05:58,"fraud_Swaniawski, Bahringer and Ledner",59.18,39.8974,-82.4071,31857.23,0
4.46978e+18,08-12-2020 14:08,fraud_Frami Group,37.19,42.728,-71.181,23928.34,0
4.95683e+18,20-11-2020 20:42,"fraud_Conroy, Balistreri and Gorczany",150.17,40.6747,-74.2239,47908.2,0
4561550000000.0,02-12-2020 14:19,"fraud_Fadel, Mertz and Rippin",261.55,34.9889,-106.0609,23917.84,0
213196000000000.0,22-08-2020 14:04,fraud_Dibbert and Sons,88.19,41.2001,-92.1354,20840.04,0
376028000000000.0,07-12-2020 20:31,fraud_Stark-Koss,90.87,39.7795,-93.3014,31217.1,0
180011000000000.0,16-07-2020 19:20,"fraud_Eichmann, Hayes and Treutel",536.27,41.2153,-90.9879,48852.54,0
4777070000000000.0,11-09-2020 06:20,"fraud_Baumbach, Feeney and Morar",107.65,40.1334,-75.4536,9352.36,0
4.51283e+18,07-12-2020 08:52,"fraud_Hayes, Marquardt and Dibbert",16.36,39.8936,-79.7856,22285.28,0
2254800000000000.0,13-10-2020 19:19,fraud_Harris Group,58.44,30.946,-83.2474,38864.81,0
4681700000000.0,29-07-2020 20:14,"fraud_Ritchie, Bradtke and Stiedemann",5.29,35.8596,-86.421,37432.49,0
3524570000000000.0,23-11-2020 12:46,fraud_Conroy-Emard,96.83,27.633,-80.4031,8708.13,0
3554820000000000.0,01-12-2020 13:07,fraud_Altenwerth-Kilback,89.98,38.8874,-91.7689,8350.9,0
4149640000000.0,29-12-2020 09:07,"fraud_Ferry, Reichel and DuBuque",55.07,33.9778,-86.5598,22115.49,0
3540080000000000.0,15-10-2020 16:01,fraud_Lynch Ltd,9.41,44.4477,-93.4252,34499.34,0
4423490000000000.0,12-07-2020 01:40,fraud_Kutch and Sons,109.83,41.6858,-90.3706,41921.46,0
630469000000.0,24-12-2020 15:54,"fraud_Nienow, Barrows and Romaguera",45.58,45.671,-121.8686,45403.73,0
3553630000000000.0,01-12-2020 18:25,"fraud_Mueller, Gerhold and Mueller",20.04,48.34,-122.3456,19895.66,0
180011000000000.0,15-09-2020 21:21,fraud_Beer-Jast,52.01,41.2153,-90.9879,47783.06,0
30199600000000.0,25-06-2020 04:26,fraud_Dicki Ltd,58.48,33.4044,-96.2238,11657.95,0
4879270000000000.0,07-07-2020 23:28,fraud_Reichert-Weissnat,516.83,31.0,-82.8555,13982.33,0
3567880000000000.0,12-09-2020 15:18,"fraud_Reichel, Bradtke and Blanda",2.75,44.0577,-76.0196,38392.57,0
639046000000.0,30-08-2020 13:21,fraud_Little Ltd,53.55,40.5662,-80.2099,19693.72,0
30135200000000.0,06-10-2020 22:55,fraud_Kassulke PLC,8.29,39.1412,-94.3515,30335.93,0
2288810000000000.0,14-12-2020 20:12,fraud_Mayert Group,2.75,40.8265,-73.9383,26861.19,0
4.58766e+18,23-08-2020 13:48,"fraud_McLaughlin, Armstrong and Koepp",1.19,41.0646,-87.5917,8537.69,0
2712210000000000.0,07-12-2020 16:51,fraud_Jacobi and Sons,21.7,30.4066,-91.1468,49108.35,0
3558650000000000.0,04-07-2020 15:53,fraud_Renner Ltd,76.72,32.6205,-94.2,14846.97,0
213158000000000.0,02-11-2020 21:07,"fraud_Baumbach, Hodkiewicz and Walsh",3.9,41.606,-109.23,18691.84,0
4839620000000000.0,17-08-2020 06:22,fraud_Herman Inc,5.11,39.013,-86.5457,41579.96,0
30407700000000.0,30-06-2020 08:28,fraud_Bailey-Morar,109.89,42.1939,-76.7361,8722.74,0
5127410000000000.0,28-10-2020 14:13,fraud_Powlowski-Weimann,2.26,38.9367,-76.994,23490.12,0
4900630000000.0,10-07-2020 17:50,fraud_Gulgowski LLC,10.9,33.9056,-118.0818,8083.56,0
3590740000000000.0,02-08-2020 14:47,"fraud_Hettinger, McCullough and Fay",120.85,34.5091,-92.4828,12535.86,0
6547670000000000.0,27-12-2020 10:31,"fraud_Weimann, Kuhic and Beahan",9.6,39.8839,-75.4669,39830.81,0
3564180000000000.0,26-06-2020 11:34,"fraud_Lehner, Mosciski and King",6.67,39.9934,-81.8024,1061.41,0
4.22599e+18,25-06-2020 22:44,fraud_Gottlieb Group,50.95,20.0827,-155.488,25372.64,0
4294930000000.0,12-07-2020 19:20,fraud_Haag-Blanda,11.43,37.3696,-80.1284,25765.16,0
30199600000000.0,14-07-2020 18:57,fraud_Erdman-Ebert,116.52,33.4044,-96.2238,28250.28,0
30135200000000.0,28-09-2020 01:15,fraud_Kiehn Inc,188.02,39.1412,-94.3515,38412.61,0
377265000000000.0,19-10-2020 01:17,fraud_Murray-Smitham,80.82,34.3424,-80.5,37562.67,0
30153500000000.0,08-09-2020 08:34,"fraud_Lehner, Reichert and Mills",4.87,31.8287,-99.427,17713.98,0
571844000000.0,19-11-2020 02:53,fraud_Heaney-Marquardt,297.25,38.2507,-85.7476,48731.19,0
3596360000000000.0,04-08-2020 21:06,fraud_Quitzon-Goyette,80.59,41.0001,-78.2357,4804.06,0
2720010000000000.0,11-12-2020 03:32,fraud_Brown PLC,101.73,43.3526,-102.5411,8290.0,0
30235400000000.0,10-11-2020 22:58,fraud_Fahey Inc,36.88,38.5072,-81.89,26788.43,0
375975000000000.0,22-12-2020 08:47,fraud_Berge LLC,56.93,41.6611,-73.0449,32415.96,0
4134460000000000.0,14-12-2020 05:39,"fraud_Schumm, McLaughlin and Carter",68.76,40.6645,-73.7559,18927.53,0
38057500000000.0,13-09-2020 21:50,fraud_Fadel-Hilpert,127.58,37.3304,-121.7913,15993.63,0
2283740000000000.0,31-08-2020 19:57,fraud_Bins-Tillman,72.91,34.077,-84.3033,31201.7,0
213157000000000.0,18-08-2020 21:08,"fraud_Baumbach, Hodkiewicz and Walsh",4.27,34.1556,-118.2322,46404.35,0
4450830000000000.0,06-10-2020 23:56,fraud_Beer-Jast,147.48,34.5906,-95.38,8889.68,0
30404300000000.0,08-09-2020 20:57,fraud_Erdman-Schaden,50.35,43.0498,-78.851,2002.3,0
3598900000000000.0,11-12-2020 11:40,fraud_Mante Group,3.75,41.2403,-82.6078,11173.4,0
676299000000.0,29-10-2020 03:12,fraud_Huels-Hahn,58.57,39.4125,-80.6352,41112.61,0
213158000000000.0,28-12-2020 17:56,fraud_Morissette LLC,46.47,41.606,-109.23,9309.16,0
379141000000000.0,18-12-2020 19:52,fraud_Altenwerth-Kilback,23.19,33.8084,-81.5956,43991.5,0
3563840000000000.0,01-12-2020 14:20,"fraud_Bahringer, Schoen and Corkery",1.44,45.3099,-122.9685,32194.31,0
4364010000000000.0,17-12-2020 17:25,fraud_Wolf Inc,56.53,39.5483,-119.7957,11031.88,0
2576710000000000.0,03-09-2020 09:59,"fraud_Huel, Hammes and Witting",82.83,33.0067,-117.069,14486.19,0
2233880000000000.0,23-12-2020 04:58,fraud_Koss and Sons,40.28,33.357,-89.0473,32381.29,0
4.537e+18,04-09-2020 13:04,fraud_Stiedemann Ltd,15.04,35.9866,-106.0654,35460.41,0
4229730000000000.0,18-10-2020 13:29,fraud_Keeling-Crist,95.33,37.6848,-85.8784,42321.92,0
30328400000000.0,02-08-2020 22:21,fraud_Ernser-Feest,149.58,40.029,-93.1607,46369.63,0
4.20811e+18,29-07-2020 03:45,fraud_Bednar Group,81.71,31.6143,-82.7243,4696.53,0
4642260000000000.0,10-09-2020 08:25,fraud_Heidenreich PLC,114.69,38.9999,-109.615,34700.58,0
4874020000000000.0,11-12-2020 07:02,fraud_Rowe-Vandervort,57.95,45.4093,-122.6847,19166.36,0
4265780000000000.0,13-12-2020 09:17,fraud_Mante Group,9.4,35.2087,-92.2123,31939.48,0
36890300000000.0,01-12-2020 08:23,fraud_Jewess LLC,115.82,33.0437,-81.7106,2608.55,0
6011860000000000.0,16-08-2020 01:13,fraud_Ruecker Group,25.77,36.385,-98.0727,9505.41,0
3540210000000000.0,23-06-2020 21:16,"fraud_Hyatt, Russel and Gleichner",78.86,34.7437,-102.5064,2836.11,0
4.58766e+18,26-12-2020 15:30,fraud_Bruen-Yost,154.72,41.0646,-87.5917,8709.73,0
4822370000000000.0,24-12-2020 19:38,fraud_Kuhn Group,5.23,28.0758,-81.5929,1053.81,0
3577600000000000.0,14-07-2020 01:19,fraud_Parisian and Sons,68.6,36.2245,-79.8901,6639.18,0
4.2205e+18,08-11-2020 00:53,fraud_Morissette LLC,1.34,33.8419,-117.6043,43581.79,0
571844000000.0,23-08-2020 18:54,"fraud_Dare, Casper and Bartoletti",87.89,38.2507,-85.7476,35278.82,0
3502090000000000.0,19-10-2020 23:15,fraud_Hills-Witting,1957.5,39.0298,-77.0793,54879.61,0
4.86131e+18,26-07-2020 02:34,fraud_Kiehn-Emmerich,204.6,30.2385,-90.8435,13822.8,0
676149000000.0,22-12-2020 13:55,fraud_Larkin Ltd,98.17,39.1118,-89.7855,22475.06,0
3586010000000000.0,27-10-2020 15:13,fraud_Ziemann-Waters,74.26,47.4974,-122.0107,38955.24,0
561943000000.0,19-09-2020 19:14,fraud_Eichmann-Kilback,62.03,38.9087,-77.0414,34057.56,0
6011400000000000.0,16-11-2020 20:11,"fraud_Okuneva, Schneider and Rau",2.56,42.1001,-73.3611,10577.87,0
180048000000000.0,30-06-2020 16:56,"fraud_Lang, Towne and Schuppe",39.1,40.6152,-74.415,17226.87,0
3534330000000000.0,02-11-2020 22:29,fraud_Torphy-Kertzmann,72.39,45.2857,-108.9082,20627.43,0
3582750000000000.0,30-12-2020 14:46,fraud_Homenick LLC,93.32,34.4596,-93.6743,23084.48,0
30501600000000.0,21-12-2020 23:44,fraud_Kutch-Wilderman,14.32,32.6786,-81.2455,2558.0,0
4.64685e+18,02-08-2020 20:05,fraud_Shields-Wunsch,89.39,40.732,-73.1,27156.27,0
